::1, 2017-12-09 00:16:49, GET, /, HTTP/1.1, 200, 3.754000
::1, 2017-12-09 00:50:16, GET, /dhildebr/static/css/stylesheet-main.css, HTTP/1.1, 304, 0.000000
::1, 2017-12-09 00:50:16, GET, /dhildebr/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 00:50:16, GET, /dhildebr/static/js/jquery.js, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 00:50:16, GET, /dhildebr/static/css/calendar.css, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 00:50:16, GET, /dhildebr/static/js/calendar.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 00:50:16, GET, /dhildebr/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 00:50:16, GET, /dhildebr/static/js/web2py.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 00:50:16, GET, /dhildebr/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 00:50:16, GET, /dhildebr/static/images/backgrounds/Background_Main_Landscape@1x.jpg, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 00:55:43, GET, /projects, HTTP/1.1, 200, 0.051000
::1, 2017-12-09 00:55:43, GET, /dhildebr/static/css/stylesheet-main.css, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 00:56:20, GET, /projects, HTTP/1.1, 200, 0.071000
::1, 2017-12-09 00:56:20, GET, /dhildebr/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 00:56:20, GET, /dhildebr/static/css/stylesheet-main.css, HTTP/1.1, 304, 0.003000

::1, 2017-12-09 00:56:20, GET, /dhildebr/static/js/jquery.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 00:56:20, GET, /dhildebr/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 00:56:20, GET, /dhildebr/static/css/calendar.css, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 00:56:20, GET, /dhildebr/static/js/web2py.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 00:56:20, GET, /dhildebr/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.003000
00
::1, 2017-12-09 00:56:20, GET, /dhildebr/static/images/backgrounds/Background_Main_Landscape@1x.jpg, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 00:56:20, GET, /dhildebr/static/images/ProjectLogo_ChildrenOfAse@1x.png, HTTP/1.1, 304, 0.051000
::1, 2017-12-09 00:56:20, GET, /dhildebr/static/images/ProjectLogo_OpenGov@1x.png, HTTP/1.1, 304, 0.073000
::1, 2017-12-09 00:56:20, GET, /dhildebr/static/images/ProjectLogo_RosettaRun@1x.png, HTTP/1.1, 304, 0.078000
::1, 2017-12-09 00:56:20, GET, /dhildebr/static/images/ProjectLogo_DaedraTasticRuneSpells@1x.png, HTTP/1.1, 304, 0.095000
::1, 2017-12-09 00:56:53, GET, /rosetta-run, HTTP/1.1, 200, 0.146000
::1, 2017-12-09 00:56:53, GET, /dhildebr/static/rosetta-run/src/bgstar.js, HTTP/1.1, 200, 0.017000
::1, 2017-12-09 00:56:53, GET, /dhildebr/static/rosetta-run/src/sample.js, HTTP/1.1, 200, 0.042000
::1, 2017-12-09 00:56:53, GET, /dhildebr/static/rosetta-run/src/invincistar.js, HTTP/1.1, 200, 0.030000
::1, 2017-12-09 00:56:53, GET, /dhildebr/static/rosetta-run/src/global.js, HTTP/1.1, 200, 0.064000
::1, 2017-12-09 00:56:53, GET, /dhildebr/static/rosetta-run/src/player.js, HTTP/1.1, 200, 0.063000
::1, 2017-12-09 00:56:53, GET, /dhildebr/static/rosetta-run/src/enemy.js, HTTP/1.1, 200, 0.072000
::1, 2017-12-09 00:56:53, GET, /dhildebr/static/rosetta-run/src/gamestate.js, HTTP/1.1, 200, 0.039000
::1, 2017-12-09 00:56:53, GET, /dhildebr/static/rosetta-run/src/game.js, HTTP/1.1, 200, 0.060000
::1, 2017-12-09 00:56:53, GET, /dhildebr/static/rosetta-run/src/phaser.js, HTTP/1.1, 200, 0.206000
::1, 2017-12-09 00:56:53, GET, /static/rosetta-run/assets/menus/Start_Screen.png, HTTP/1.1, 200, 0.009000
::1, 2017-12-09 00:56:53, GET, /static/rosetta-run/assets/buttons/Start_Button.png, HTTP/1.1, 200, 0.027000
::1, 2017-12-09 01:02:17, GET, /rosetta-run, HTTP/1.1, 200, 0.068000
::1, 2017-12-09 01:02:17, GET, /dhildebr/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000000
::1, 2017-12-09 01:02:17, GET, /dhildebr/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:02:17, GET, /dhildebr/static/css/stylesheet-main.css, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:02:17, GET, /dhildebr/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:02:17, GET, /dhildebr/static/rosetta-run/src/phaser.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:02:17, GET, /dhildebr/static/rosetta-run/src/global.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:02:17, GET, /dhildebr/static/rosetta-run/src/player.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:02:17, GET, /dhildebr/static/rosetta-run/src/bgstar.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:02:18, GET, /dhildebr/static/rosetta-run/src/sample.js, HTTP/1.1, 304, 0.005000
::1, 2017-12-09 01:02:18, GET, /dhildebr/static/rosetta-run/src/gamestate.js, HTTP/1.1, 304, 0.005000
::1, 2017-12-09 01:02:18, GET, /dhildebr/static/rosetta-run/src/enemy.js, HTTP/1.1, 304, 0.005000
::1, 2017-12-09 01:02:18, GET, /dhildebr/static/rosetta-run/src/invincistar.js, HTTP/1.1, 304, 0.006000
::1, 2017-12-09 01:02:18, GET, /dhildebr/static/rosetta-run/src/game.js, HTTP/1.1, 304, 0.007000
::1, 2017-12-09 01:02:18, GET, /dhildebr/static/js/jquery.js, HTTP/1.1, 304, 0.006000
::1, 2017-12-09 01:02:18, GET, /dhildebr/static/css/calendar.css, HTTP/1.1, 304, 0.005000
::1, 2017-12-09 01:02:18, GET, /dhildebr/static/js/calendar.js, HTTP/1.1, 304, 0.006000
::1, 2017-12-09 01:02:18, GET, /dhildebr/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.006000
::1, 2017-12-09 01:02:18, GET, /dhildebr/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000000
::1, 2017-12-09 01:02:18, GET, /dhildebr/static/images/backgrounds/Background_Main_Landscape@1x.jpg, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:02:18, GET, /static/rosetta-run/assets/menus/Start_Screen.png, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:02:18, GET, /static/rosetta-run/assets/buttons/Start_Button.png, HTTP/1.1, 304, 0.000000
::1, 2017-12-09 01:07:19, GET, /rosetta-run, HTTP/1.1, 200, 0.035000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/css/stylesheet-main.css, HTTP/1.1, 200, 0.001000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/js/jquery.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/css/calendar.css, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/js/calendar.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/js/web2py.js, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.005000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/rosetta-run/src/bgstar.js, HTTP/1.1, 304, 0.004000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.004000

::1, 2017-12-09 01:07:19, GET, /dhildebr/static/rosetta-run/src/phaser.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/rosetta-run/src/enemy.js, HTTP/1.1, 304, 0.003000

::1, 2017-12-09 01:07:19, GET, /dhildebr/static/rosetta-run/src/sample.js, HTTP/1.1, 304, 0.004000
000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/rosetta-run/src/gamestate.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/rosetta-run/src/game.js, HTTP/1.1, 304, 0.000000
::1, 2017-12-09 01:07:19, GET, /dhildebr/static/images/backgrounds/Background_Main_Landscape@1x.jpg, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:07:19, GET, /static/rosetta-run/assets/menus/Start_Screen.png, HTTP/1.1, 304, 0.000000
::1, 2017-12-09 01:07:19, GET, /static/rosetta-run/assets/buttons/Start_Button.png, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:07:25, GET, /dhildebr/static/images/backgrounds/Background_Main_Portrait@1x, HTTP/1.1, 404, 0.000000
::1, 2017-12-09 01:07:45, GET, /rosetta-run, HTTP/1.1, 200, 0.102000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/css/stylesheet-main.css, HTTP/1.1, 200, 0.001000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/rosetta-run/src/phaser.js, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/rosetta-run/src/global.js, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/rosetta-run/src/bgstar.js, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/rosetta-run/src/player.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/rosetta-run/src/enemy.js, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/rosetta-run/src/game.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/js/jquery.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/rosetta-run/src/gamestate.js, HTTP/1.1, 304, 0.004000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/css/calendar.css, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/rosetta-run/src/sample.js, HTTP/1.1, 304, 0.004000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/rosetta-run/src/invincistar.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/js/calendar.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/js/web2py.js, HTTP/1.1, 304, 0.003000
03000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:07:45, GET, /dhildebr/static/images/backgrounds/Background_Main_Portrait@1x, HTTP/1.1, 404, 0.000000
::1, 2017-12-09 01:07:45, GET, /static/rosetta-run/assets/menus/Start_Screen.png, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:07:45, GET, /static/rosetta-run/assets/buttons/Start_Button.png, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:08:11, GET, /rosetta-run, HTTP/1.1, 200, 0.094000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.000000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/css/stylesheet-main.css, HTTP/1.1, 200, 0.001000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/rosetta-run/src/phaser.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/rosetta-run/src/global.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/rosetta-run/src/bgstar.js, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/rosetta-run/src/player.js, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/rosetta-run/src/gamestate.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/rosetta-run/src/game.js, HTTP/1.1, 304, 0.003000
03000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/rosetta-run/src/sample.js, HTTP/1.1, 304, 0.004000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/rosetta-run/src/enemy.js, HTTP/1.1, 304, 0.004000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/js/jquery.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/css/calendar.css, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/js/web2py.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/js/calendar.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.000000
::1, 2017-12-09 01:08:11, GET, /dhildebr/static/images/backgrounds/Background_Main_Portrait@1x, HTTP/1.1, 404, 0.000000
::1, 2017-12-09 01:08:11, GET, /static/rosetta-run/assets/menus/Start_Screen.png, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:08:11, GET, /static/rosetta-run/assets/buttons/Start_Button.png, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:08:13, GET, /dhildebr/static/images/backgrounds/Background_Main_Landscape@1x.jpg, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:08:28, GET, /rosetta-run, HTTP/1.1, 200, 0.089000
::1, 2017-12-09 01:08:28, GET, /dhildebr/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:08:28, GET, /dhildebr/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:08:28, GET, /dhildebr/static/css/stylesheet-main.css, HTTP/1.1, 200, 0.001000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/rosetta-run/src/phaser.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/rosetta-run/src/global.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/rosetta-run/src/bgstar.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/rosetta-run/src/player.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/rosetta-run/src/enemy.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/rosetta-run/src/sample.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/rosetta-run/src/gamestate.js, HTTP/1.1, 304, 0.004000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/rosetta-run/src/invincistar.js, HTTP/1.1, 304, 0.004000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/css/calendar.css, HTTP/1.1, 304, 0.004000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/rosetta-run/src/game.js, HTTP/1.1, 304, 0.004000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/js/calendar.js, HTTP/1.1, 304, 0.003000
000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/js/web2py.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:08:29, GET, /dhildebr/static/images/backgrounds/Background_Main_Landscape@1x.jpg, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:08:29, GET, /static/rosetta-run/assets/menus/Start_Screen.png, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:08:29, GET, /static/rosetta-run/assets/buttons/Start_Button.png, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:08:35, GET, /dhildebr/static/images/backgrounds/Background_Main_Portrait@1x, HTTP/1.1, 404, 0.000000
::1, 2017-12-09 01:12:46, GET, /rosetta-run, HTTP/1.1, 200, 0.083000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/css/stylesheet-main.css, HTTP/1.1, 200, 0.001000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/rosetta-run/src/global.js, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/rosetta-run/src/phaser.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/rosetta-run/src/bgstar.js, HTTP/1.1, 304, 0.004000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/rosetta-run/src/player.js, HTTP/1.1, 304, 0.005000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/rosetta-run/src/enemy.js, HTTP/1.1, 304, 0.005000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/rosetta-run/src/sample.js, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/rosetta-run/src/invincistar.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/js/calendar.js, HTTP/1.1, 304, 0.004000
.003000
000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/css/calendar.css, HTTP/1.1, 304, 0.004000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/js/web2py.js, HTTP/1.1, 304, 0.002000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/js/web2py-bootstrap3.js, HTTP/1.1, 304, 0.003000
::1, 2017-12-09 01:12:46, GET, /dhildebr/static/images/backgrounds/Background_Main_Landscape@1x.jpg, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:12:46, GET, /static/rosetta-run/assets/menus/Start_Screen.png, HTTP/1.1, 304, 0.000000
::1, 2017-12-09 01:12:46, GET, /static/rosetta-run/assets/buttons/Start_Button.png, HTTP/1.1, 304, 0.000000
::1, 2017-12-09 01:24:16, GET, /rosetta-run, HTTP/1.1, 200, 0.104000
::1, 2017-12-09 01:24:16, GET, /dhildebr/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:24:16, GET, /dhildebr/static/css/web2py-bootstrap3.css, HTTP/1.1, 304, 0.001000
::1, 2017-12-09 01:24:16, GET, /dhildebr/static/css/stylesheet-main.css, HTTP/1.1, 200, 0.001000
::1, 2017-12-09 01:24:16, GET, /dhildebr/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.002000
